Weather Station Name,State,Date,Year,Month,Day,Max_Degrees_F,Min_Degrees_F,Avg_Degrees_F,Humidity,Wind_Speed,Precipitation_in,HDD_sum,CDD_sum
Boston Logan Intl Arpt,MA,12/6/1980 0:00,1980,12,6,43,21,32,,,0,33,0
Boston Logan Intl Arpt,MA,12/7/1980 0:00,1980,12,7,45,27,36,,,0,29,0
Boston Logan Intl Arpt,MA,12/8/1980 0:00,1980,12,8,60,37,49,,,0.01,16,0
Boston Logan Intl Arpt,MA,12/9/1980 0:00,1980,12,9,61,33,47,,,0.13,18,0
Boston Logan Intl Arpt,MA,12/10/1980 0:00,1980,12,10,39,30,35,,,0.01,30,0
Boston Logan Intl Arpt,MA,12/11/1980 0:00,1980,12,11,35,18,27,,,0,38,0
Boston Logan Intl Arpt,MA,12/12/1980 0:00,1980,12,12,33,19,26,,,0.07,39,0
Boston Logan Intl Arpt,MA,12/13/1980 0:00,1980,12,13,50,29,40,,,0,25,0
Boston Logan Intl Arpt,MA,12/14/1980 0:00,1980,12,14,35,17,26,,,0.01,39,0
Boston Logan Intl Arpt,MA,12/15/1980 0:00,1980,12,15,29,14,22,,,0,43,0
Boston Logan Intl Arpt,MA,12/16/1980 0:00,1980,12,16,34,23,29,,,0.45,36,0
Boston Logan Intl Arpt,MA,12/17/1980 0:00,1980,12,17,29,14,22,,,0.02,43,0
Boston Logan Intl Arpt,MA,12/18/1980 0:00,1980,12,18,35,11,23,,,0,42,0
Boston Logan Intl Arpt,MA,12/19/1980 0:00,1980,12,19,39,12,26,,,0,39,0
Boston Logan Intl Arpt,MA,12/20/1980 0:00,1980,12,20,19,4,12,,,0,53,0
Boston Logan Intl Arpt,MA,12/21/1980 0:00,1980,12,21,25,11,18,,,0,47,0
Boston Logan Intl Arpt,MA,12/22/1980 0:00,1980,12,22,27,13,20,,,0,45,0
Boston Logan Intl Arpt,MA,12/23/1980 0:00,1980,12,23,34,24,29,,,0.14,36,0
Boston Logan Intl Arpt,MA,12/24/1980 0:00,1980,12,24,37,26,32,,,0,33,0
Boston Logan Intl Arpt,MA,12/25/1980 0:00,1980,12,25,35,-7,14,,,0,51,0
Boston Logan Intl Arpt,MA,12/26/1980 0:00,1980,12,26,23,-4,10,,,0,55,0
Boston Logan Intl Arpt,MA,12/27/1980 0:00,1980,12,27,29,21,25,,,0,40,0
Boston Logan Intl Arpt,MA,12/28/1980 0:00,1980,12,28,34,23,29,,,0,36,0
Boston Logan Intl Arpt,MA,12/29/1980 0:00,1980,12,29,40,29,35,,,0,30,0
Boston Logan Intl Arpt,MA,12/30/1980 0:00,1980,12,30,40,11,26,,,0.08,39,0
Boston Logan Intl Arpt,MA,12/31/1980 0:00,1980,12,31,24,10,17,,,0,48,0
Boston Logan Intl Arpt,MA,1/1/1981 0:00,1981,1,1,25,13,19,,,0,46,0
Boston Logan Intl Arpt,MA,1/2/1981 0:00,1981,1,2,31,12,22,,,0.22,43,0
Boston Logan Intl Arpt,MA,1/3/1981 0:00,1981,1,3,15,6,11,,,0,54,0
Boston Logan Intl Arpt,MA,1/4/1981 0:00,1981,1,4,12,-4,4,,,0,61,0
Boston Logan Intl Arpt,MA,1/5/1981 0:00,1981,1,5,24,-4,10,,,0,55,0
Boston Logan Intl Arpt,MA,1/6/1981 0:00,1981,1,6,29,16,23,,,0,42,0
Boston Logan Intl Arpt,MA,1/7/1981 0:00,1981,1,7,34,16,25,,,0.19,40,0
Boston Logan Intl Arpt,MA,1/8/1981 0:00,1981,1,8,18,11,15,,,0,50,0
Boston Logan Intl Arpt,MA,1/9/1981 0:00,1981,1,9,19,10,15,,,0,50,0
Boston Logan Intl Arpt,MA,1/10/1981 0:00,1981,1,10,23,11,17,,,0.08,48,0
Boston Logan Intl Arpt,MA,1/11/1981 0:00,1981,1,11,12,3,8,,,0,57,0
Boston Logan Intl Arpt,MA,1/12/1981 0:00,1981,1,12,15,0,8,,,0,57,0
Boston Logan Intl Arpt,MA,1/13/1981 0:00,1981,1,13,21,4,13,,,0,52,0
Boston Logan Intl Arpt,MA,1/14/1981 0:00,1981,1,14,25,10,18,,,0,47,0
Boston Logan Intl Arpt,MA,1/15/1981 0:00,1981,1,15,25,14,20,,,0.02,45,0
Boston Logan Intl Arpt,MA,1/16/1981 0:00,1981,1,16,29,15,22,,,0.07,43,0
Boston Logan Intl Arpt,MA,1/17/1981 0:00,1981,1,17,26,14,20,,,0.22,45,0
Boston Logan Intl Arpt,MA,1/18/1981 0:00,1981,1,18,26,8,17,,,0,48,0
Boston Logan Intl Arpt,MA,1/19/1981 0:00,1981,1,19,43,24,34,,,0,31,0
Boston Logan Intl Arpt,MA,1/20/1981 0:00,1981,1,20,35,19,27,,,0,38,0
Boston Logan Intl Arpt,MA,1/21/1981 0:00,1981,1,21,30,14,22,,,0,43,0
Boston Logan Intl Arpt,MA,1/22/1981 0:00,1981,1,22,33,17,25,,,0,40,0
Boston Logan Intl Arpt,MA,1/23/1981 0:00,1981,1,23,38,28,33,,,0,32,0
Boston Logan Intl Arpt,MA,1/24/1981 0:00,1981,1,24,35,26,31,,,0,34,0
Boston Logan Intl Arpt,MA,1/25/1981 0:00,1981,1,25,34,20,27,,,0,38,0
Boston Logan Intl Arpt,MA,1/26/1981 0:00,1981,1,26,47,27,37,,,0,28,0
Boston Logan Intl Arpt,MA,1/27/1981 0:00,1981,1,27,49,38,44,,,0,21,0
Boston Logan Intl Arpt,MA,1/28/1981 0:00,1981,1,28,39,31,35,,,0,30,0
Boston Logan Intl Arpt,MA,1/29/1981 0:00,1981,1,29,33,17,25,,,0.15,40,0
Boston Logan Intl Arpt,MA,1/30/1981 0:00,1981,1,30,24,14,19,,,0,46,0
Boston Logan Intl Arpt,MA,1/31/1981 0:00,1981,1,31,36,13,25,,,0,40,0
Boston Logan Intl Arpt,MA,2/1/1981 0:00,1981,2,1,46,19,33,,,0,32,0
Boston Logan Intl Arpt,MA,2/2/1981 0:00,1981,2,2,54,33,44,,,0.62,21,0
Boston Logan Intl Arpt,MA,2/3/1981 0:00,1981,2,3,33,16,25,,,0,40,0
Boston Logan Intl Arpt,MA,2/4/1981 0:00,1981,2,4,22,13,18,,,0,47,0
Boston Logan Intl Arpt,MA,2/5/1981 0:00,1981,2,5,23,14,19,,,0,46,0
Boston Logan Intl Arpt,MA,2/6/1981 0:00,1981,2,6,37,13,25,,,0,40,0
Boston Logan Intl Arpt,MA,2/7/1981 0:00,1981,2,7,40,27,34,,,0,31,0
Boston Logan Intl Arpt,MA,2/8/1981 0:00,1981,2,8,41,30,36,,,0.8,29,0
Boston Logan Intl Arpt,MA,2/9/1981 0:00,1981,2,9,39,25,32,,,0,33,0
Boston Logan Intl Arpt,MA,2/10/1981 0:00,1981,2,10,40,21,31,,,0,34,0
Boston Logan Intl Arpt,MA,2/11/1981 0:00,1981,2,11,62,34,48,,,0.48,17,0
Boston Logan Intl Arpt,MA,2/12/1981 0:00,1981,2,12,57,19,38,,,0,27,0
Boston Logan Intl Arpt,MA,2/13/1981 0:00,1981,2,13,28,15,22,,,0,43,0
Boston Logan Intl Arpt,MA,2/14/1981 0:00,1981,2,14,44,23,34,,,0,31,0
Boston Logan Intl Arpt,MA,2/15/1981 0:00,1981,2,15,35,25,30,,,0,35,0
Boston Logan Intl Arpt,MA,2/16/1981 0:00,1981,2,16,53,29,41,,,0,24,0
Boston Logan Intl Arpt,MA,2/17/1981 0:00,1981,2,17,61,41,51,,,0.07,14,0
Boston Logan Intl Arpt,MA,2/18/1981 0:00,1981,2,18,66,42,54,,,0,11,0
Boston Logan Intl Arpt,MA,2/19/1981 0:00,1981,2,19,61,41,51,,,0.08,14,0
Boston Logan Intl Arpt,MA,2/20/1981 0:00,1981,2,20,48,40,44,,,0.51,21,0
Boston Logan Intl Arpt,MA,2/21/1981 0:00,1981,2,21,46,41,44,,,0.21,21,0
Boston Logan Intl Arpt,MA,2/22/1981 0:00,1981,2,22,42,36,39,,,0,26,0
Boston Logan Intl Arpt,MA,2/23/1981 0:00,1981,2,23,38,34,36,,,0.02,29,0
Boston Logan Intl Arpt,MA,2/24/1981 0:00,1981,2,24,47,38,43,,,1.21,22,0
Boston Logan Intl Arpt,MA,2/25/1981 0:00,1981,2,25,41,33,37,,,2.15,28,0
Boston Logan Intl Arpt,MA,2/26/1981 0:00,1981,2,26,41,36,39,,,0.42,26,0
Boston Logan Intl Arpt,MA,2/27/1981 0:00,1981,2,27,47,34,41,,,0,24,0
Boston Logan Intl Arpt,MA,2/28/1981 0:00,1981,2,28,43,31,37,,,0.08,28,0
Boston Logan Intl Arpt,MA,3/1/1981 0:00,1981,3,1,49,37,43,,,0,22,0
Boston Logan Intl Arpt,MA,3/2/1981 0:00,1981,3,2,45,36,41,,,0,24,0
Boston Logan Intl Arpt,MA,3/3/1981 0:00,1981,3,3,37,24,31,,,0,34,0
Boston Logan Intl Arpt,MA,3/4/1981 0:00,1981,3,4,42,21,32,,,0,33,0
Boston Logan Intl Arpt,MA,3/5/1981 0:00,1981,3,5,35,27,31,,,0,34,0
Boston Logan Intl Arpt,MA,3/6/1981 0:00,1981,3,6,38,34,36,,,0.02,29,0
Boston Logan Intl Arpt,MA,3/7/1981 0:00,1981,3,7,38,35,37,,,0.22,28,0
Boston Logan Intl Arpt,MA,3/8/1981 0:00,1981,3,8,38,34,36,,,0,29,0
Boston Logan Intl Arpt,MA,3/9/1981 0:00,1981,3,9,46,34,40,,,0,25,0
Boston Logan Intl Arpt,MA,3/10/1981 0:00,1981,3,10,47,36,42,,,0,23,0
Boston Logan Intl Arpt,MA,3/11/1981 0:00,1981,3,11,43,34,39,,,0,26,0
Boston Logan Intl Arpt,MA,3/12/1981 0:00,1981,3,12,42,30,36,,,0,29,0
Boston Logan Intl Arpt,MA,3/13/1981 0:00,1981,3,13,55,35,45,,,0,20,0
Boston Logan Intl Arpt,MA,3/14/1981 0:00,1981,3,14,41,24,33,,,0,32,0
Boston Logan Intl Arpt,MA,3/15/1981 0:00,1981,3,15,53,25,39,,,0,26,0
Boston Logan Intl Arpt,MA,3/16/1981 0:00,1981,3,16,52,27,40,,,0,25,0
Boston Logan Intl Arpt,MA,3/17/1981 0:00,1981,3,17,41,20,31,,,0,34,0
Boston Logan Intl Arpt,MA,3/18/1981 0:00,1981,3,18,37,20,29,,,0,36,0
Boston Logan Intl Arpt,MA,3/19/1981 0:00,1981,3,19,35,21,28,,,0,37,0
Boston Logan Intl Arpt,MA,3/20/1981 0:00,1981,3,20,39,25,32,,,0,33,0
Boston Logan Intl Arpt,MA,3/21/1981 0:00,1981,3,21,41,30,36,,,0.04,29,0
Boston Logan Intl Arpt,MA,3/22/1981 0:00,1981,3,22,43,33,38,,,0,27,0
Boston Logan Intl Arpt,MA,3/23/1981 0:00,1981,3,23,43,32,38,,,0,27,0
Boston Logan Intl Arpt,MA,3/24/1981 0:00,1981,3,24,46,32,39,,,0,26,0
Boston Logan Intl Arpt,MA,3/25/1981 0:00,1981,3,25,43,34,39,,,0.07,26,0
Boston Logan Intl Arpt,MA,3/26/1981 0:00,1981,3,26,53,32,43,,,0,22,0
Boston Logan Intl Arpt,MA,3/27/1981 0:00,1981,3,27,46,36,41,,,0.24,24,0
Boston Logan Intl Arpt,MA,3/28/1981 0:00,1981,3,28,52,33,43,,,0,22,0
Boston Logan Intl Arpt,MA,3/29/1981 0:00,1981,3,29,77,43,60,,,0,5,0
Boston Logan Intl Arpt,MA,3/30/1981 0:00,1981,3,30,73,53,63,,,0.03,2,0
Boston Logan Intl Arpt,MA,3/31/1981 0:00,1981,3,31,70,46,58,,,0,7,0
Boston Logan Intl Arpt,MA,4/1/1981 0:00,1981,4,1,50,42,46,,,0,19,0
Boston Logan Intl Arpt,MA,4/2/1981 0:00,1981,4,2,57,42,50,,,0.72,15,0
Boston Logan Intl Arpt,MA,4/3/1981 0:00,1981,4,3,71,42,57,,,0,8,0
Boston Logan Intl Arpt,MA,4/4/1981 0:00,1981,4,4,65,53,59,,,0,6,0
Boston Logan Intl Arpt,MA,4/5/1981 0:00,1981,4,5,66,52,59,,,0.24,6,0
Boston Logan Intl Arpt,MA,4/6/1981 0:00,1981,4,6,53,37,45,,,0.42,20,0
Boston Logan Intl Arpt,MA,4/7/1981 0:00,1981,4,7,60,38,49,,,0,16,0
Boston Logan Intl Arpt,MA,4/8/1981 0:00,1981,4,8,71,43,57,,,0,8,0
Boston Logan Intl Arpt,MA,4/9/1981 0:00,1981,4,9,72,49,61,,,0.05,4,0
Boston Logan Intl Arpt,MA,4/10/1981 0:00,1981,4,10,69,48,59,,,0,6,0
Boston Logan Intl Arpt,MA,4/11/1981 0:00,1981,4,11,69,49,59,,,0.04,6,0
Boston Logan Intl Arpt,MA,4/12/1981 0:00,1981,4,12,59,42,51,,,0,14,0
Boston Logan Intl Arpt,MA,4/13/1981 0:00,1981,4,13,46,37,42,,,0,23,0
Boston Logan Intl Arpt,MA,4/14/1981 0:00,1981,4,14,53,37,45,,,0.34,20,0
Boston Logan Intl Arpt,MA,4/15/1981 0:00,1981,4,15,48,34,41,,,0,24,0
Boston Logan Intl Arpt,MA,4/16/1981 0:00,1981,4,16,61,31,46,,,0,19,0
Boston Logan Intl Arpt,MA,4/17/1981 0:00,1981,4,17,62,44,53,,,0,12,0
Boston Logan Intl Arpt,MA,4/18/1981 0:00,1981,4,18,78,52,65,,,0,0,0
Boston Logan Intl Arpt,MA,4/19/1981 0:00,1981,4,19,66,41,54,,,0,11,0
Boston Logan Intl Arpt,MA,4/20/1981 0:00,1981,4,20,53,38,46,,,0.01,19,0
Boston Logan Intl Arpt,MA,4/21/1981 0:00,1981,4,21,47,32,40,,,0,25,0
Boston Logan Intl Arpt,MA,4/22/1981 0:00,1981,4,22,57,32,45,,,0,20,0
Boston Logan Intl Arpt,MA,4/23/1981 0:00,1981,4,23,54,41,48,,,0.26,17,0
Boston Logan Intl Arpt,MA,4/24/1981 0:00,1981,4,24,48,41,45,,,0.59,20,0
Boston Logan Intl Arpt,MA,4/25/1981 0:00,1981,4,25,45,39,42,,,0.13,23,0
Boston Logan Intl Arpt,MA,4/26/1981 0:00,1981,4,26,65,42,54,,,0,11,0
Boston Logan Intl Arpt,MA,4/27/1981 0:00,1981,4,27,71,48,60,,,0,5,0
Boston Logan Intl Arpt,MA,4/28/1981 0:00,1981,4,28,68,52,60,,,0,5,0
Boston Logan Intl Arpt,MA,4/29/1981 0:00,1981,4,29,74,48,61,,,0.34,4,0
Boston Logan Intl Arpt,MA,4/30/1981 0:00,1981,4,30,64,52,58,,,0,7,0
Boston Logan Intl Arpt,MA,5/1/1981 0:00,1981,5,1,60,44,52,,,0,13,0
Boston Logan Intl Arpt,MA,5/2/1981 0:00,1981,5,2,56,44,50,,,0,15,0
Boston Logan Intl Arpt,MA,5/3/1981 0:00,1981,5,3,61,45,53,,,0,12,0
Boston Logan Intl Arpt,MA,5/4/1981 0:00,1981,5,4,55,46,51,,,0.06,14,0
Boston Logan Intl Arpt,MA,5/5/1981 0:00,1981,5,5,52,43,48,,,0.04,17,0
Boston Logan Intl Arpt,MA,5/6/1981 0:00,1981,5,6,61,46,54,,,0.01,11,0
Boston Logan Intl Arpt,MA,5/7/1981 0:00,1981,5,7,64,40,52,,,0,13,0
Boston Logan Intl Arpt,MA,5/8/1981 0:00,1981,5,8,63,44,54,,,0,11,0
Boston Logan Intl Arpt,MA,5/9/1981 0:00,1981,5,9,59,42,51,,,0,14,0
Boston Logan Intl Arpt,MA,5/10/1981 0:00,1981,5,10,59,46,53,,,0.01,12,0
Boston Logan Intl Arpt,MA,5/11/1981 0:00,1981,5,11,71,50,61,,,0,4,0
Boston Logan Intl Arpt,MA,5/12/1981 0:00,1981,5,12,67,50,59,,,0.12,6,0
Boston Logan Intl Arpt,MA,5/13/1981 0:00,1981,5,13,72,50,61,,,0,4,0
Boston Logan Intl Arpt,MA,5/14/1981 0:00,1981,5,14,78,52,65,,,0,0,0
Boston Logan Intl Arpt,MA,5/15/1981 0:00,1981,5,15,76,54,65,,,0.01,0,0
Boston Logan Intl Arpt,MA,5/16/1981 0:00,1981,5,16,64,55,60,,,0.68,5,0
Boston Logan Intl Arpt,MA,5/17/1981 0:00,1981,5,17,68,49,59,,,0.01,6,0
Boston Logan Intl Arpt,MA,5/18/1981 0:00,1981,5,18,66,44,55,,,0,10,0
Boston Logan Intl Arpt,MA,5/19/1981 0:00,1981,5,19,72,45,59,,,0,6,0
Boston Logan Intl Arpt,MA,5/20/1981 0:00,1981,5,20,67,50,59,,,0,6,0
Boston Logan Intl Arpt,MA,5/21/1981 0:00,1981,5,21,68,50,59,,,0,6,0
Boston Logan Intl Arpt,MA,5/22/1981 0:00,1981,5,22,58,49,54,,,0,11,0
Boston Logan Intl Arpt,MA,5/23/1981 0:00,1981,5,23,71,50,61,,,0,4,0
Boston Logan Intl Arpt,MA,5/24/1981 0:00,1981,5,24,84,54,69,,,0,0,4
Boston Logan Intl Arpt,MA,5/25/1981 0:00,1981,5,25,91,65,78,,,0,0,13
Boston Logan Intl Arpt,MA,5/26/1981 0:00,1981,5,26,88,66,77,,,0,0,12
Boston Logan Intl Arpt,MA,5/27/1981 0:00,1981,5,27,89,66,78,,,0,0,13
Boston Logan Intl Arpt,MA,5/28/1981 0:00,1981,5,28,80,63,72,,,0,0,7
Boston Logan Intl Arpt,MA,5/29/1981 0:00,1981,5,29,72,61,67,,,0.22,0,2
Boston Logan Intl Arpt,MA,5/30/1981 0:00,1981,5,30,84,65,75,,,0,0,10
Boston Logan Intl Arpt,MA,5/31/1981 0:00,1981,5,31,80,62,71,,,0.01,0,6
Boston Logan Intl Arpt,MA,6/1/1981 0:00,1981,6,1,71,60,66,,,0,0,1
Boston Logan Intl Arpt,MA,6/2/1981 0:00,1981,6,2,69,54,62,,,0,3,0
Boston Logan Intl Arpt,MA,6/3/1981 0:00,1981,6,3,70,56,63,,,0.1,2,0
Boston Logan Intl Arpt,MA,6/4/1981 0:00,1981,6,4,85,62,74,,,0.08,0,9
Boston Logan Intl Arpt,MA,6/5/1981 0:00,1981,6,5,77,63,70,,,0,0,5
Boston Logan Intl Arpt,MA,6/6/1981 0:00,1981,6,6,85,64,75,,,0.19,0,10
Boston Logan Intl Arpt,MA,6/7/1981 0:00,1981,6,7,78,62,70,,,0,0,5
Boston Logan Intl Arpt,MA,6/8/1981 0:00,1981,6,8,80,57,69,,,0,0,4
Boston Logan Intl Arpt,MA,6/9/1981 0:00,1981,6,9,80,62,71,,,0.31,0,6
Boston Logan Intl Arpt,MA,6/10/1981 0:00,1981,6,10,81,65,73,,,0,0,8
Boston Logan Intl Arpt,MA,6/11/1981 0:00,1981,6,11,80,63,72,,,0,0,7
Boston Logan Intl Arpt,MA,6/12/1981 0:00,1981,6,12,82,62,72,,,0.09,0,7
Boston Logan Intl Arpt,MA,6/13/1981 0:00,1981,6,13,72,60,66,,,0,0,1
Boston Logan Intl Arpt,MA,6/14/1981 0:00,1981,6,14,77,61,69,,,0,0,4
Boston Logan Intl Arpt,MA,6/15/1981 0:00,1981,6,15,80,64,72,,,0,0,7
Boston Logan Intl Arpt,MA,6/16/1981 0:00,1981,6,16,92,68,80,,,0,0,15
Boston Logan Intl Arpt,MA,6/17/1981 0:00,1981,6,17,90,72,81,,,0,0,16
Boston Logan Intl Arpt,MA,6/18/1981 0:00,1981,6,18,76,65,71,,,0,0,6
Boston Logan Intl Arpt,MA,6/19/1981 0:00,1981,6,19,85,60,73,,,0,0,8
Boston Logan Intl Arpt,MA,6/20/1981 0:00,1981,6,20,72,67,70,,,0.23,0,5
Boston Logan Intl Arpt,MA,6/21/1981 0:00,1981,6,21,79,67,73,,,0,0,8
Boston Logan Intl Arpt,MA,6/22/1981 0:00,1981,6,22,83,67,75,,,0.41,0,10
Boston Logan Intl Arpt,MA,6/23/1981 0:00,1981,6,23,82,67,75,,,0,0,10
Boston Logan Intl Arpt,MA,6/24/1981 0:00,1981,6,24,82,62,72,,,0,0,7
Boston Logan Intl Arpt,MA,6/25/1981 0:00,1981,6,25,79,65,72,,,0.24,0,7
Boston Logan Intl Arpt,MA,6/26/1981 0:00,1981,6,26,76,61,69,,,0,0,4
Boston Logan Intl Arpt,MA,6/27/1981 0:00,1981,6,27,77,58,68,,,0,0,3
Boston Logan Intl Arpt,MA,6/28/1981 0:00,1981,6,28,80,63,72,,,0,0,7
Boston Logan Intl Arpt,MA,6/29/1981 0:00,1981,6,29,80,60,70,,,0,0,5
Boston Logan Intl Arpt,MA,6/30/1981 0:00,1981,6,30,69,56,63,,,0,2,0
Boston Logan Intl Arpt,MA,7/1/1981 0:00,1981,7,1,69,56,63,,,0,2,0
Boston Logan Intl Arpt,MA,7/2/1981 0:00,1981,7,2,69,61,65,,,0.01,0,0
Boston Logan Intl Arpt,MA,7/3/1981 0:00,1981,7,3,77,61,69,,,0.01,0,4
Boston Logan Intl Arpt,MA,7/4/1981 0:00,1981,7,4,82,70,76,,,0.11,0,11
Boston Logan Intl Arpt,MA,7/5/1981 0:00,1981,7,5,77,65,71,,,0.66,0,6
Boston Logan Intl Arpt,MA,7/6/1981 0:00,1981,7,6,88,71,80,,,0,0,15
Boston Logan Intl Arpt,MA,7/7/1981 0:00,1981,7,7,94,75,85,,,0,0,20
Boston Logan Intl Arpt,MA,7/8/1981 0:00,1981,7,8,98,72,85,,,0,0,20
Boston Logan Intl Arpt,MA,7/9/1981 0:00,1981,7,9,99,76,88,,,0.01,0,23
Boston Logan Intl Arpt,MA,7/10/1981 0:00,1981,7,10,89,75,82,,,0,0,17
Boston Logan Intl Arpt,MA,7/11/1981 0:00,1981,7,11,93,73,83,,,0,0,18
Boston Logan Intl Arpt,MA,7/12/1981 0:00,1981,7,12,86,70,78,,,0,0,13
Boston Logan Intl Arpt,MA,7/13/1981 0:00,1981,7,13,87,66,77,,,0.52,0,12
Boston Logan Intl Arpt,MA,7/14/1981 0:00,1981,7,14,79,66,73,,,0,0,8
Boston Logan Intl Arpt,MA,7/15/1981 0:00,1981,7,15,85,63,74,,,0,0,9
Boston Logan Intl Arpt,MA,7/16/1981 0:00,1981,7,16,88,67,78,,,0,0,13
Boston Logan Intl Arpt,MA,7/17/1981 0:00,1981,7,17,81,69,75,,,0,0,10
Boston Logan Intl Arpt,MA,7/18/1981 0:00,1981,7,18,84,67,76,,,0.53,0,11
Boston Logan Intl Arpt,MA,7/19/1981 0:00,1981,7,19,78,65,72,,,0,0,7
Boston Logan Intl Arpt,MA,7/20/1981 0:00,1981,7,20,77,69,73,,,0.7,0,8
Boston Logan Intl Arpt,MA,7/21/1981 0:00,1981,7,21,91,74,83,,,0.31,0,18
Boston Logan Intl Arpt,MA,7/22/1981 0:00,1981,7,22,78,68,73,,,0,0,8
Boston Logan Intl Arpt,MA,7/23/1981 0:00,1981,7,23,79,62,71,,,0,0,6
Boston Logan Intl Arpt,MA,7/24/1981 0:00,1981,7,24,75,63,69,,,0,0,4
Boston Logan Intl Arpt,MA,7/25/1981 0:00,1981,7,25,79,63,71,,,0,0,6
Boston Logan Intl Arpt,MA,7/26/1981 0:00,1981,7,26,83,65,74,,,0,0,9
Boston Logan Intl Arpt,MA,7/27/1981 0:00,1981,7,27,86,68,77,,,0.13,0,12
Boston Logan Intl Arpt,MA,7/28/1981 0:00,1981,7,28,75,62,69,,,0,0,4
Boston Logan Intl Arpt,MA,7/29/1981 0:00,1981,7,29,75,58,67,,,0.48,0,2
Boston Logan Intl Arpt,MA,7/30/1981 0:00,1981,7,30,77,58,68,,,0,0,3
Boston Logan Intl Arpt,MA,7/31/1981 0:00,1981,7,31,84,63,74,,,0,0,9
Boston Logan Intl Arpt,MA,8/1/1981 0:00,1981,8,1,88,66,77,,,0,0,12
Boston Logan Intl Arpt,MA,8/2/1981 0:00,1981,8,2,89,68,79,,,0,0,14
Boston Logan Intl Arpt,MA,8/3/1981 0:00,1981,8,3,88,68,78,,,0,0,13
Boston Logan Intl Arpt,MA,8/4/1981 0:00,1981,8,4,86,72,79,,,0.06,0,14
Boston Logan Intl Arpt,MA,8/5/1981 0:00,1981,8,5,83,68,76,,,0.86,0,11
Boston Logan Intl Arpt,MA,8/6/1981 0:00,1981,8,6,81,68,75,,,0,0,10
Boston Logan Intl Arpt,MA,8/7/1981 0:00,1981,8,7,80,67,74,,,0,0,9
Boston Logan Intl Arpt,MA,8/8/1981 0:00,1981,8,8,80,65,73,,,0.03,0,8
Boston Logan Intl Arpt,MA,8/9/1981 0:00,1981,8,9,77,68,73,,,0.07,0,8
Boston Logan Intl Arpt,MA,8/10/1981 0:00,1981,8,10,90,69,80,,,0,0,15
Boston Logan Intl Arpt,MA,8/11/1981 0:00,1981,8,11,90,69,80,,,0,0,15
Boston Logan Intl Arpt,MA,8/12/1981 0:00,1981,8,12,85,72,79,,,0,0,14
Boston Logan Intl Arpt,MA,8/13/1981 0:00,1981,8,13,86,70,78,,,0,0,13
Boston Logan Intl Arpt,MA,8/14/1981 0:00,1981,8,14,76,65,71,,,0,0,6
Boston Logan Intl Arpt,MA,8/15/1981 0:00,1981,8,15,83,67,75,,,0,0,10
Boston Logan Intl Arpt,MA,8/16/1981 0:00,1981,8,16,88,66,77,,,0.01,0,12
Boston Logan Intl Arpt,MA,8/17/1981 0:00,1981,8,17,76,57,67,,,0,0,2
Boston Logan Intl Arpt,MA,8/18/1981 0:00,1981,8,18,78,60,69,,,0,0,4
Boston Logan Intl Arpt,MA,8/19/1981 0:00,1981,8,19,73,59,66,,,0,0,1
Boston Logan Intl Arpt,MA,8/20/1981 0:00,1981,8,20,75,58,67,,,0,0,2
Boston Logan Intl Arpt,MA,8/21/1981 0:00,1981,8,21,76,56,66,,,0,0,1
Boston Logan Intl Arpt,MA,8/22/1981 0:00,1981,8,22,82,64,73,,,0,0,8
Boston Logan Intl Arpt,MA,8/23/1981 0:00,1981,8,23,79,63,71,,,0,0,6
Boston Logan Intl Arpt,MA,8/24/1981 0:00,1981,8,24,79,65,72,,,0,0,7
Boston Logan Intl Arpt,MA,8/25/1981 0:00,1981,8,25,66,55,61,,,0.01,4,0
Boston Logan Intl Arpt,MA,8/26/1981 0:00,1981,8,26,74,51,63,,,0,2,0
Boston Logan Intl Arpt,MA,8/27/1981 0:00,1981,8,27,82,58,70,,,0,0,5
Boston Logan Intl Arpt,MA,8/28/1981 0:00,1981,8,28,75,62,69,,,0,0,4
Boston Logan Intl Arpt,MA,8/29/1981 0:00,1981,8,29,77,61,69,,,0,0,4
Boston Logan Intl Arpt,MA,8/30/1981 0:00,1981,8,30,74,59,67,,,0,0,2
Boston Logan Intl Arpt,MA,8/31/1981 0:00,1981,8,31,73,61,67,,,0,0,2
Boston Logan Intl Arpt,MA,9/1/1981 0:00,1981,9,1,73,64,69,,,0,0,4
Boston Logan Intl Arpt,MA,9/2/1981 0:00,1981,9,2,68,63,66,,,0,0,1
Boston Logan Intl Arpt,MA,9/3/1981 0:00,1981,9,3,70,61,66,,,0,0,1
Boston Logan Intl Arpt,MA,9/4/1981 0:00,1981,9,4,71,57,64,,,0,1,0
Boston Logan Intl Arpt,MA,9/5/1981 0:00,1981,9,5,69,55,62,,,0,3,0
Boston Logan Intl Arpt,MA,9/6/1981 0:00,1981,9,6,71,56,64,,,0,1,0
Boston Logan Intl Arpt,MA,9/7/1981 0:00,1981,9,7,75,56,66,,,0,0,1
Boston Logan Intl Arpt,MA,9/8/1981 0:00,1981,9,8,80,64,72,,,0.05,0,7
Boston Logan Intl Arpt,MA,9/9/1981 0:00,1981,9,9,76,57,67,,,0.3,0,2
Boston Logan Intl Arpt,MA,9/10/1981 0:00,1981,9,10,76,51,64,,,0.12,1,0
Boston Logan Intl Arpt,MA,9/11/1981 0:00,1981,9,11,77,60,69,,,0.02,0,4
